EventNumber Product1_Name Product1_isBoson Product1_mass Product1_px Product1_py Product1_pz Product1_E Product1_pT Product2_Name Product2_isBoson Product2_mass Product2_px Product2_py Product2_pz Product2_E Product2_pT
1754 b 0 4.18 -80.04 8.06 -0 80.5533 0 b 0 4.18 -11.96 53.94 -54 77.3695 0
1755 b 0 4.18 -11.4 8.3 -10.22 17.9101 0 b 0 4.18 -3.6 74.7 -62.78 97.7336 0
1756 W+ 1 80.4 0.11 18.04 -4.83 82.5406 0 W- 1 80.4 0.89 3.96 -64.17 102.949 0
1757 tau+ 0 1.77 -9.24 -44.64 -11.04 46.9374 0 tau- 0 1.77 -67.76 -17.36 -57.96 90.8586 0
1758 W+ 1 80.4 -2.76 -3.68 -5.68 80.7315 0 W- 1 80.4 -3.24 -4.32 -65.32 103.731 0
1759 tau+ 0 1.77 -45 -10.45 28.08 54.0909 0 tau- 0 1.77 -45 -84.55 43.92 105.384 0
1760 b 0 4.18 -1.7 11.18 -4.2 12.7669 0 b 0 4.18 -8.3 74.82 -1.8 75.4164 0
1761 b 0 4.18 4.3 -47.31 -0 47.6886 0 b 0 4.18 5.7 -35.69 -57 67.622 0
1762 b 0 4.18 8.51 37.05 -0.24 38.2446 0 b 0 4.18 14.49 27.95 -3.76 31.9808 0
1763 b 0 4.18 -16.38 -30.1 -8.82 35.6312 0 b 0 4.18 -25.62 -39.9 -40.18 62.292 0
1764 W+ 1 80.4 -1.77 0.18 0.23 80.42 0 W- 1 80.4 -1.23 0.82 0.77 80.4173 0
1765 b 0 4.18 22.4 -18 10.56 30.899 0 b 0 4.18 9.6 -82 77.44 113.272 0
1766 b 0 4.18 -0.25 15.01 -41.44 44.2731 0 b 0 4.18 -0.75 63.99 -32.56 71.9229 0
1767 b 0 4.18 -3 25.38 -6.02 26.5868 0 b 0 4.18 -97 21.62 -7.98 99.7877 0
1768 b 0 4.18 -0.9 47.58 -19.2 51.4857 0 b 0 4.18 -44.1 13.42 -76.8 89.6695 0
1769 b 0 4.18 39.42 -0.48 2.88 39.7484 0 b 0 4.18 14.58 -1.52 93.12 94.3594 0
1770 b 0 4.18 -74.7 -11.52 0.3 75.6992 0 b 0 4.18 -15.3 -84.48 5.7 86.1448 0
1771 W+ 1 80.4 -69.92 -2.09 0.78 106.574 0 W- 1 80.4 -22.08 -16.91 5.22 85.2343 0
1772 tau+ 0 1.77 42.35 1.96 -3.68 42.5915 0 tau- 0 1.77 12.65 26.04 -19.32 34.8497 0
1773 b 0 4.18 -77.35 -5.44 -0.07 77.6537 0 b 0 4.18 -7.65 -62.56 -6.93 63.5435 0
1774 b 0 4.18 -18.36 -17.05 6.6 26.2455 0 b 0 4.18 -15.64 -37.95 37.4 55.687 0
1775 b 0 4.18 45.56 -9.62 -5.6 47.086 0 b 0 4.18 22.44 -27.38 -74.4 82.4988 0
1776 b 0 4.18 -61.38 5.92 26.1 67.0912 0 b 0 4.18 -37.62 68.08 60.9 98.8758 0
1777 b 0 4.18 -6.3 -3.84 -44.46 45.2615 0 b 0 4.18 -56.7 -28.16 -12.54 64.673 0
1778 b 0 4.18 -50.88 -0.72 -0.97 51.0657 0 b 0 4.18 -2.12 -23.28 -96.03 98.9226 0
1779 b 0 4.18 66.22 2.38 -0.54 66.3967 0 b 0 4.18 19.78 11.62 -8.46 24.8056 0
1780 b 0 4.18 11.28 -1.17 21.83 24.9525 0 b 0 4.18 35.72 -1.83 37.17 51.7528 0
1781 tau+ 0 1.77 -27.38 -3.68 -22.56 35.7113 0 tau- 0 1.77 -46.62 -19.32 -25.44 56.5421 0
1782 b 0 4.18 -8.4 22.94 -18.09 30.6843 0 b 0 4.18 -11.6 51.06 -48.91 71.7729 0
1783 b 0 4.18 -17.49 -9 36.4 41.5852 0 b 0 4.18 -35.51 -51 33.6 70.77 0
1784 b 0 4.18 -0.52 5.76 21.44 22.5963 0 b 0 4.18 -51.48 12.24 10.56 54.1202 0
1785 b 0 4.18 -13 -0.34 4.14 14.2733 0 b 0 4.18 -52 -0.66 4.86 52.3978 0
1786 b 0 4.18 -2.97 73.72 -4.94 74.063 0 b 0 4.18 -24.03 23.28 -33.06 47.2211 0
1787 b 0 4.18 -38.19 -1.44 4.08 38.6609 0 b 0 4.18 -18.81 -7.56 19.92 28.7271 0
1788 b 0 4.18 -4.25 -4.35 44.46 45.0683 0 b 0 4.18 -20.75 -82.65 12.54 86.234 0
1789 b 0 4.18 -48.45 -7.56 12.98 50.897 0 b 0 4.18 -36.55 -28.44 46.02 65.4221 0
1790 b 0 4.18 52.2 0.91 -10.68 53.4528 0 b 0 4.18 7.8 90.09 -78.32 119.702 0
1791 b 0 4.18 -41.4 -0.89 -6.57 42.1354 0 b 0 4.18 -4.6 -88.11 -66.43 110.521 0
1792 tau+ 0 1.77 9.75 -2.72 -12.06 15.8442 0 tau- 0 1.77 5.25 -13.28 -54.94 56.7931 0
1793 b 0 4.18 21.66 23.4 1.3 32.1851 0 b 0 4.18 35.34 15.6 63.7 74.6153 0
1794 W+ 1 80.4 29.68 16.64 7.35 87.6126 0 W- 1 80.4 26.32 35.36 41.65 100.707 0
1795 b 0 4.18 26.86 -51.04 -0.24 57.8279 0 b 0 4.18 52.14 -36.96 -2.76 64.107 0
1796 b 0 4.18 41.61 -4.8 2.97 42.1986 0 b 0 4.18 31.39 -7.2 96.03 101.373 0
1797 b 0 4.18 6.88 -25.41 12.24 29.3307 0 b 0 4.18 36.12 -51.59 11.76 64.2024 0
1798 W+ 1 80.4 -19.11 3.6 1.12 82.7259 0 W- 1 80.4 -1.89 68.4 26.88 108.944 0
1799 b 0 4.18 19.43 7.36 11.73 24.2231 0 b 0 4.18 9.57 38.64 57.27 69.871 0
1800 b 0 4.18 32.04 0.45 8.5 33.4139 0 b 0 4.18 3.96 44.55 76.5 88.7136 0
1801 b 0 4.18 11.68 -18.24 -14.76 26.5415 0 b 0 4.18 61.32 -19.76 -26.24 69.6894 0
1802 b 0 4.18 -76.56 2.32 8.19 77.1451 0 b 0 4.18 -11.44 55.68 82.81 100.529 0
1803 W+ 1 80.4 -3.6 10.37 7.2 81.4647 0 W- 1 80.4 -20.4 6.63 22.8 86.2793 0
1804 b 0 4.18 -59.25 -6.27 -11.34 60.7943 0 b 0 4.18 -19.75 -50.73 -69.66 88.5075 0
1805 b 0 4.18 31.36 30.24 -0.54 43.7684 0 b 0 4.18 32.64 32.76 -17.46 49.6076 0
1806 b 0 4.18 -12.42 2.31 -28.81 31.7345 0 b 0 4.18 -14.58 18.69 -38.19 45.1425 0
1807 b 0 4.18 -0.46 -5.59 23.78 24.7875 0 b 0 4.18 -0.54 -37.41 34.22 50.8751 0
1808 b 0 4.18 -41.08 -6.24 1.69 41.7951 0 b 0 4.18 -10.92 -71.76 11.31 73.5808 0
1809 b 0 4.18 -93.12 1.04 1.5 93.2316 0 b 0 4.18 -3.88 50.96 73.5 89.6197 0
1810 b 0 4.18 8.26 -35.26 0 36.455 0 b 0 4.18 50.74 -5.74 64 81.9815 0
1811 W+ 1 80.4 45.44 15.48 9.46 94.1174 0 W- 1 80.4 18.56 70.52 76.54 132.816 0
1812 b 0 4.18 63.05 17.5 -5.9 65.8319 0 b 0 4.18 33.95 52.5 -53.1 82.1336 0
1813 b 0 4.18 -43.2 2.6 0 43.4796 0 b 0 4.18 -1.8 62.4 61 87.3812 0
1814 b 0 4.18 0 -0.5 -1.14 4.36142 0 b 0 4.18 0 -1.5 -55.86 56.0363 0
1815 b 0 4.18 -5.98 -23.46 20 31.6797 0 b 0 4.18 -17.02 -45.54 30 57.2804 0
1816 W+ 1 80.4 2.4 36.49 -9.5 88.8352 0 W- 1 80.4 3.6 52.51 -40.5 104.282 0
1817 b 0 4.18 39.69 -2.76 -16.24 43.1755 0 b 0 4.18 41.31 -9.24 -41.76 59.6093 0
1818 b 0 4.18 15.25 -67.9 3.6 69.8098 0 b 0 4.18 45.75 -29.1 68.4 87.3837 0
1819 W+ 1 80.4 34.98 34.65 0.36 94.2789 0 W- 1 80.4 31.02 42.35 17.64 97.6273 0
1820 Z 1 91.2 11.52 1.16 53.28 106.256 0 Z 1 91.2 36.48 27.84 20.72 104.176 0
1821 b 0 4.18 10.27 17.01 -0 20.3048 0 b 0 4.18 2.73 63.99 -8 64.6811 0
1822 b 0 4.18 -22.4 10.62 -13.16 28.3761 0 b 0 4.18 -41.6 48.38 -14.84 65.6421 0
1823 b 0 4.18 -14.49 -40.28 0.75 43.0171 0 b 0 4.18 -48.51 -12.72 74.25 89.697 0
1824 W+ 1 80.4 40.5 -20.4 -11.36 93.0033 0 W- 1 80.4 40.5 -39.6 -59.64 115.02 0
1825 W+ 1 80.4 93 0 0 122.936 0 W- 1 80.4 0 49 15 95.3423 0
1826 W+ 1 80.4 -9.92 -38.22 4.55 89.6886 0 W- 1 80.4 -52.08 -39.78 8.45 104.069 0
1827 tau+ 0 1.77 11.5 -1.5 -0.72 11.7538 0 tau- 0 1.77 38.5 -0.5 -35.28 52.2524 0
1828 b 0 4.18 21.85 -2.4 11.84 25.3148 0 b 0 4.18 73.15 -3.6 20.16 76.0775 0
1829 b 0 4.18 9.52 -11.1 -7.25 16.8486 0 b 0 4.18 7.48 -62.9 -17.75 65.9158 0
1830 b 0 4.18 -3.76 -4.8 -16.24 17.8434 0 b 0 4.18 -90.24 -7.2 -12.76 91.5171 0
1831 b 0 4.18 1.26 25.11 35.75 43.9048 0 b 0 4.18 5.74 67.89 29.25 74.2633 0
1832 W+ 1 80.4 -14.79 -20.13 3.1 84.248 0 W- 1 80.4 -36.21 -12.87 27.9 93.3776 0
1833 W+ 1 80.4 -18.4 -18 -2.4 84.454 0 W- 1 80.4 -73.6 -6 -45.6 118.307 0
1834 tau+ 0 1.77 40.02 -26.88 -5.76 48.5844 0 tau- 0 1.77 46.98 -37.12 -42.24 73.2964 0
1835 b 0 4.18 -4.8 12.24 7.52 15.7124 0 b 0 4.18 -3.2 38.76 39.48 55.5763 0
1836 b 0 4.18 -16.8 8.74 -7.28 20.7147 0 b 0 4.18 -25.2 10.26 -44.72 52.5134 0
1837 b 0 4.18 -6.44 6 65.52 66.2406 0 b 0 4.18 -85.56 34 18.48 93.9973 0
1838 b 0 4.18 27 13.86 7.79 31.611 0 b 0 4.18 18 52.14 33.21 64.521 0
1839 b 0 4.18 -46.97 -4.32 -16.12 50.0217 0 b 0 4.18 -30.03 -49.68 -35.88 68.3721 0
1840 W+ 1 80.4 23.46 11.44 -0.36 84.5313 0 W- 1 80.4 10.54 40.56 -3.64 90.7393 0
1841 b 0 4.18 -0.84 -7.48 -43.07 43.9221 0 b 0 4.18 -11.16 -14.52 -29.93 35.3363 0
1842 b 0 4.18 -3.22 -22.95 -27.06 35.8718 0 b 0 4.18 -42.78 -62.05 -13.94 76.7602 0
1843 b 0 4.18 0.04 -32.34 -22.77 39.7721 0 b 0 4.18 3.96 -16.66 -46.23 49.4765 0
1844 b 0 4.18 -1.29 6.75 32.56 33.5388 0 b 0 4.18 -41.71 68.25 4.44 80.2183 0
1845 b 0 4.18 -1.5 -2.76 0.04 5.22892 0 b 0 4.18 -0.5 -9.24 1.96 10.3413 0
1846 Z 1 91.2 -23.92 29.76 0 98.8699 0 Z 1 91.2 -22.08 32.24 53 112.487 0
1847 tau+ 0 1.77 -98 0.12 0 98.0161 0 tau- 0 1.77 -2 5.88 74 74.2813 0
1848 b 0 4.18 23.76 0.53 -0 24.1307 0 b 0 4.18 0.24 52.47 -16 55.0148 0
1849 Z 1 91.2 12.74 -21.39 40.96 103.029 0 Z 1 91.2 85.26 -71.61 23.04 145.758 0
1850 b 0 4.18 -5.58 19.22 -55.8 59.4277 0 b 0 4.18 -56.42 42.78 -37.2 80.0916 0
1851 W+ 1 80.4 64.99 1.26 0.96 103.394 0 W- 1 80.4 2.01 61.74 95.04 138.97 0
1852 b 0 4.18 -38.64 22.08 1.05 44.7119 0 b 0 4.18 -30.36 73.92 3.95 80.1185 0
1853 W+ 1 80.4 36.4 11.78 1.54 89.052 0 W- 1 80.4 54.6 19.22 5.46 99.2197 0
1854 W+ 1 80.4 -65.52 -8.19 -3.24 104.089 0 W- 1 80.4 -18.48 -54.81 -32.76 104.322 0
1855 b 0 4.18 -29.28 4.8 -0.7 29.972 0 b 0 4.18 -18.72 10.2 -9.3 23.6314 0
1856 b 0 4.18 -55 0 0 55.1586 0 b 0 4.18 0 27 14 30.6997 0
1857 b 0 4.18 9.9 -0.6 0 10.763 0 b 0 4.18 0.1 -59.4 82 101.34 0
1858 tau+ 0 1.77 8.54 -2.88 -5.61 10.7625 0 tau- 0 1.77 5.46 -45.12 -11.39 46.8881 0
1859 W+ 1 80.4 -5.25 -52.29 -0.42 96.0528 0 W- 1 80.4 -9.75 -30.71 -20.58 89.0273 0
1860 W+ 1 80.4 28.08 14.26 -19.32 88.4831 0 W- 1 80.4 23.92 47.74 -64.68 116.185 0
1861 b 0 4.18 56.09 -10.56 -13.5 58.799 0 b 0 4.18 22.91 -85.44 -61.5 107.817 0
1862 W+ 1 80.4 -17.2 23.2 -27.9 89.8702 0 W- 1 80.4 -25.8 56.8 -62.1 119.216 0
1863 b 0 4.18 16.96 12.42 3.12 21.6588 0 b 0 4.18 15.04 41.58 9.88 45.4993 0
1864 W+ 1 80.4 -11.04 57.85 -11.02 100.27 0 W- 1 80.4 -57.96 31.15 -46.98 114.022 0
1865 b 0 4.18 -10 4.75 -21.35 24.4102 0 b 0 4.18 -15 14.25 -39.65 44.9183 0
1866 tau+ 0 1.77 -8.7 -11.7 -16.12 21.8075 0 tau- 0 1.77 -20.3 -18.3 -35.88 45.1385 0
1867 tau+ 0 1.77 -25.42 19 -9.5 33.1747 0 tau- 0 1.77 -56.58 19 -40.5 72.1504 0
1868 b 0 4.18 11.84 -7.77 22.56 26.9627 0 b 0 4.18 25.16 -29.23 25.44 46.3906 0
1869 b 0 4.18 -6.25 -49.02 -10.62 50.7176 0 b 0 4.18 -18.75 -36.98 -48.38 63.8528 0
1870 W+ 1 80.4 -1.92 2.04 0 80.4488 0 W- 1 80.4 -0.08 48.96 76 120.984 0
1871 W+ 1 80.4 22.44 -6.46 -1.43 83.7346 0 W- 1 80.4 10.56 -27.54 -9.57 86.1726 0
1872 b 0 4.18 -14.55 -6.75 3.6 16.9616 0 b 0 4.18 -82.45 -8.25 5.4 83.1426 0
1873 W+ 1 80.4 -3.64 -71.04 -8.74 107.706 0 W- 1 80.4 -48.36 -24.96 -37.26 103.991 0
1874 W+ 1 80.4 -29.64 -26.4 -1.47 89.6761 0 W- 1 80.4 -22.36 -39.6 -47.53 103.882 0
1875 W+ 1 80.4 43.65 0.12 -0.21 91.4852 0 W- 1 80.4 1.35 5.88 -20.79 83.2633 0
1876 b 0 4.18 -5.44 -1.71 9.43 11.7862 0 b 0 4.18 -2.56 -17.29 31.57 36.3268 0
1877 b 0 4.18 15.08 3.08 -31.35 35.1737 0 b 0 4.18 36.92 18.92 -23.65 47.9359 0
1878 W+ 1 80.4 -11.75 20.52 -15.36 85.2011 0 W- 1 80.4 -35.25 55.48 -16.64 105.174 0
1879 W+ 1 80.4 27.9 26.64 -0.88 89.1798 0 W- 1 80.4 17.1 45.36 -87.12 128.078 0
1880 b 0 4.18 7.92 34.81 6 36.4408 0 b 0 4.18 16.08 24.19 69 74.9813 0
1881 W+ 1 80.4 -13.2 1 20.16 83.9394 0 W- 1 80.4 -8.8 24 35.84 91.663 0
1882 Z 1 91.2 -12.58 -16.91 6.86 93.8547 0 Z 1 91.2 -4.42 -72.09 91.14 147.785 0
1883 b 0 4.18 38.7 2.6 -1.8 39.0533 0 b 0 4.18 6.3 23.4 -43.2 49.7088 0
1884 b 0 4.18 -48.8 4.2 3.12 49.2574 0 b 0 4.18 -12.2 25.8 48.88 56.7557 0
1885 b 0 4.18 -45.6 20.9 0.48 50.3376 0 b 0 4.18 -30.4 34.1 23.52 51.5522 0
1886 b 0 4.18 -3.64 70.2 -5.28 70.6161 0 b 0 4.18 -22.36 19.8 -60.72 67.7968 0
1887 tau+ 0 1.77 -13.02 29.1 1.56 31.9671 0 tau- 0 1.77 -28.98 67.9 2.44 73.8873 0
1888 b 0 4.18 73.87 8.25 -0 74.4467 0 b 0 4.18 9.13 66.75 -93 114.915 0
1889 b 0 4.18 -69.72 2.37 -3.25 69.9609 0 b 0 4.18 -13.28 76.63 -21.75 80.8644 0
1890 b 0 4.18 -7.8 -20.24 1.8 22.1633 0 b 0 4.18 -5.2 -71.76 8.2 72.5345 0
1891 b 0 4.18 47.6 25.8 0 54.3035 0 b 0 4.18 20.4 60.2 63 89.5917 0
1892 W+ 1 80.4 -45.05 -2.92 8.58 92.6056 0 W- 1 80.4 -7.95 -70.08 69.42 127.506 0
1893 b 0 4.18 8.5 -35.64 38.18 53.0815 0 b 0 4.18 76.5 -45.36 44.82 99.6799 0
1894 b 0 4.18 0.38 49.14 0.72 49.3242 0 b 0 4.18 37.62 28.86 1.28 47.6159 0
1895 b 0 4.18 10.2 13.92 32.34 36.8938 0 b 0 4.18 9.8 73.08 65.66 98.8202 0
1896 b 0 4.18 -25.22 -18.85 -4.77 32.1185 0 b 0 4.18 -71.78 -10.15 -48.23 87.1722 0
1897 b 0 4.18 14.4 -47.25 6.72 50.0255 0 b 0 4.18 33.6 -27.75 89.28 99.4355 0
1898 b 0 4.18 -8.4 -4.42 -26.19 28.1689 0 b 0 4.18 -5.6 -29.58 -70.81 77.0575 0
1899 b 0 4.18 28.16 3.43 26.1 38.7741 0 b 0 4.18 15.84 45.57 63.9 80.1761 0
1900 b 0 4.18 58.08 -0.85 -20.59 61.7692 0 b 0 4.18 29.92 -16.15 -50.41 60.9481 0
1901 b 0 4.18 -47.84 -4 -1.47 48.211 0 b 0 4.18 -4.16 -76 -47.53 89.8325 0
1902 W+ 1 80.4 -58.8 -15.25 -2.35 100.795 0 W- 1 80.4 -25.2 -45.75 -44.65 105.763 0
1903 W+ 1 80.4 73.92 9.9 -4.95 109.776 0 W- 1 80.4 22.08 45.1 -94.05 133.533 0
1904 b 0 4.18 -64.08 2.8 8.68 64.8606 0 b 0 4.18 -24.92 17.2 53.32 61.4601 0
1905 tau+ 0 1.77 -55.44 -0.41 0 55.4698 0 tau- 0 1.77 -0.560001 -40.59 60 72.4637 0
1906 b 0 4.18 53.58 -3.24 0 53.8404 0 b 0 4.18 3.42 -50.76 97 109.612 0
1907 b 0 4.18 -46.62 0.63 -3.8 46.9652 0 b 0 4.18 -16.38 8.37 -16.2 24.8651 0
1908 b 0 4.18 -54.75 -15.8 0.35 57.1384 0 b 0 4.18 -20.25 -63.2 4.65 66.6588 0
1909 b 0 4.18 81 2.8 0.12 81.1562 0 b 0 4.18 9 32.2 5.88 34.2036 0
1910 b 0 4.18 -44.73 -2.4 -13.23 46.8939 0 b 0 4.18 -26.27 -12.6 -49.77 57.8221 0
1911 b 0 4.18 19.14 -26.4 -25.46 41.581 0 b 0 4.18 46.86 -53.6 -41.54 82.534 0
1912 b 0 4.18 -8.55 -29.88 22 38.3065 0 b 0 4.18 -86.45 -53.12 18 103.135 0
1913 b 0 4.18 13.92 -12.6 0 19.2354 0 b 0 4.18 73.08 -2.4 87 113.723 0
1914 b 0 4.18 -7.59 -52.25 -18.02 55.9452 0 b 0 4.18 -61.41 -42.75 -34.98 82.7032 0
1915 W+ 1 80.4 -27.06 -0.18 11.68 85.6321 0 W- 1 80.4 -5.94 -8.82 61.32 101.673 0
1916 b 0 4.18 -6.12 12.87 -8.55 17.1367 0 b 0 4.18 -2.88 86.13 -36.45 93.6629 0
1917 W+ 1 80.4 34.02 -24.32 0.05 90.6255 0 W- 1 80.4 19.98 -51.68 0.95 97.6478 0
1918 b 0 4.18 -39.6 -0.99 0 39.8323 0 b 0 4.18 -0.400002 -98.01 98 138.664 0
1919 b 0 4.18 6.8 -12.78 9.94 18.0512 0 b 0 4.18 3.2 -58.22 61.06 84.5317 0
1920 W+ 1 80.4 -3.01 14.62 9.6 82.3354 0 W- 1 80.4 -3.99 71.38 14.4 108.547 0
1921 b 0 4.18 1.24 11.55 0.27 12.3485 0 b 0 4.18 0.76 21.45 8.73 23.545 0
1922 b 0 4.18 58.59 3.45 -13.86 60.4505 0 b 0 4.18 34.41 11.55 -85.14 92.6485 0
1923 b 0 4.18 44.4 17.76 1.36 48.0219 0 b 0 4.18 15.6 56.24 66.64 88.6829 0
1924 b 0 4.18 -10.08 -9.86 0 14.7071 0 b 0 4.18 -13.92 -7.14 96 97.3561 0
1925 b 0 4.18 -4.08 -11.48 0.12 12.8811 0 b 0 4.18 -63.92 -2.52 0.88 64.1121 0
1926 W+ 1 80.4 9.66 1.77 -20.16 83.4688 0 W- 1 80.4 4.34 57.23 -51.84 111.56 0
1927 W+ 1 80.4 7.28 -29.24 -22.36 88.7249 0 W- 1 80.4 44.72 -56.76 -20.64 110.053 0
1928 b 0 4.18 7.4 3.25 -1.5 9.22198 0 b 0 4.18 12.6 21.75 -1.5 25.5254 0
1929 W+ 1 80.4 -29.25 -11.9 0.05 86.379 0 W- 1 80.4 -15.75 -23.1 4.95 85.2663 0
1930 W+ 1 80.4 1.33 -12.24 25.53 85.2498 0 W- 1 80.4 17.67 -38.76 11.47 91.7076 0
1931 b 0 4.18 -15.68 -8.12 -21.78 28.3485 0 b 0 4.18 -16.32 -19.88 -77.22 81.4982 0
1932 b 0 4.18 -3.72 -77 -11.05 77.9898 0 b 0 4.18 -58.28 -23 -53.95 82.7867 0
1933 b 0 4.18 12.6 20.79 40.7 47.5915 0 b 0 4.18 57.4 56.21 33.3 87.0671 0
1934 W+ 1 80.4 -3.3 -33.75 -18.25 89.1469 0 W- 1 80.4 -7.7 -41.25 -54.75 105.937 0
1935 b 0 4.18 25.22 0 -3.64 25.8219 0 b 0 4.18 71.78 0 -3.36 71.9801 0
1936 W+ 1 80.4 33.44 -2.16 4.6 87.2251 0 W- 1 80.4 42.56 -3.84 18.4 92.8914 0
1937 b 0 4.18 1.02 15.51 4.37 16.6784 0 b 0 4.18 1.98 17.49 18.63 25.9686 0
1938 tau+ 0 1.77 28.08 0.6 4.56 28.5092 0 tau- 0 1.77 10.92 2.4 52.44 53.6479 0
1939 b 0 4.18 -8.76 -61.6 -18 64.9059 0 b 0 4.18 -64.24 -26.4 -82 107.542 0
1940 Z 1 91.2 -21.56 0.36 -9.88 94.2338 0 Z 1 91.2 -27.44 8.64 -9.12 96.0636 0
1941 b 0 4.18 25.38 2.16 22.79 34.4335 0 b 0 4.18 21.62 69.84 30.21 79.2159 0
1942 b 0 4.18 90.24 1.68 -0.71 90.3552 0 b 0 4.18 3.76 54.32 -70.29 89.011 0
1943 W+ 1 80.4 23.92 5.16 -34.44 90.8244 0 W- 1 80.4 22.08 80.84 -47.56 125.494 0
1944 b 0 4.18 -26.6 -11.88 4.24 29.7346 0 b 0 4.18 -43.4 -10.12 48.76 66.189 0
1945 b 0 4.18 53.55 -1.2 1.3 53.742 0 b 0 4.18 9.45 -10.8 24.7 28.8705 0
1946 b 0 4.18 2.2 -5.95 -0.7 7.62921 0 b 0 4.18 1.8 -11.05 -6.3 13.5094 0
1947 Z 1 91.2 3.3 5.28 -10.35 91.9964 0 Z 1 91.2 1.7 42.72 -34.65 106.517 0
1948 b 0 4.18 -19.8 7.56 -8.16 23.0922 0 b 0 4.18 -79.2 55.44 -3.84 96.8424 0
1949 tau+ 0 1.77 51 -9.9 1.1 51.9938 0 tau- 0 1.77 9 -89.1 20.9 91.9769 0
1950 W+ 1 80.4 -8.1 -0.12 -43 91.5357 0 W- 1 80.4 -9.9 -0.88 -57 99.0553 0
1951 b 0 4.18 3 -75 -12 76.128 0 b 0 4.18 27 -25 -68 77.4304 0
1952 b 0 4.18 -0.52 13.44 -0.52 14.0942 0 b 0 4.18 -25.48 0.56 -25.48 36.2801 0
1953 b 0 4.18 62.16 -0.98 -11.25 63.3156 0 b 0 4.18 21.84 -97.02 -33.75 105.102 0
1954 W+ 1 80.4 8.16 14.52 -3.65 82.1882 0 W- 1 80.4 7.84 18.48 -69.35 108.058 0
1955 b 0 4.18 47 3.4 -0.74 47.3136 0 b 0 4.18 3 81.6 -36.26 89.4417 0
1956 b 0 4.18 -32.24 -2.5 22.8 39.7867 0 b 0 4.18 -29.76 -22.5 37.2 52.8509 0
1957 tau+ 0 1.77 50.4 -6.9 -6.4 51.3017 0 tau- 0 1.77 33.6 -16.1 -57.6 68.6226 0
1958 W+ 1 80.4 11 33 1.29 87.6118 0 W- 1 80.4 39 11 41.71 99.2264 0
1959 b 0 4.18 24.07 -11.97 -51.48 58.2264 0 b 0 4.18 58.93 -51.03 -47.52 91.3916 0
1960 b 0 4.18 21.06 5.46 -1.44 22.2009 0 b 0 4.18 4.94 72.54 -10.56 73.5897 0
1961 W+ 1 80.4 0 0.54 6.03 80.6276 0 W- 1 80.4 0 17.46 2.97 82.3276 0
1962 b 0 4.18 26.18 -4.9 8.1 28.1511 0 b 0 4.18 7.82 -30.1 81.9 87.7054 0
1963 W+ 1 80.4 3.96 30.42 -13.75 87.1452 0 W- 1 80.4 7.04 47.58 -41.25 102.368 0
1964 W+ 1 80.4 -8.58 -19.5 1.12 83.1822 0 W- 1 80.4 -17.42 -10.5 54.88 99.4469 0
1965 b 0 4.18 15.6 2.7 2.94 16.6363 0 b 0 4.18 14.4 7.3 11.06 20.0111 0
1966 b 0 4.18 -7.99 2.32 -21 22.9716 0 b 0 4.18 -39.01 1.68 -63 74.2366 0
1967 b 0 4.18 -56.21 -12.74 6.3 58.1295 0 b 0 4.18 -16.79 -85.26 56.7 103.844 0
1968 W+ 1 80.4 8.28 18.33 4.83 83.0183 0 W- 1 80.4 9.72 20.67 64.17 105.374 0
1969 b 0 4.18 -8.46 -20.25 20.72 30.4701 0 b 0 4.18 -9.54 -60.75 53.28 81.4727 0
1970 b 0 4.18 25.22 0.77 -0.62 25.5832 0 b 0 4.18 0.780001 76.23 -30.38 82.1708 0
1971 W+ 1 80.4 24.32 -17.82 13.68 86.9501 0 W- 1 80.4 13.68 -81.18 62.32 130.864 0
1972 W+ 1 80.4 -28.8 2.1 -18.55 87.4192 0 W- 1 80.4 -19.2 39.9 -34.45 98.0388 0
1973 W+ 1 80.4 -44.18 -9.8 -33.15 98.0357 0 W- 1 80.4 -49.82 -60.2 -51.85 123.526 0
1974 W+ 1 80.4 -49.68 6.4 6.4 94.943 0 W- 1 80.4 -19.32 73.6 25.6 113.621 0
1975 b 0 4.18 14.56 -2.55 0.32 15.3646 0 b 0 4.18 1.44 -48.45 7.68 49.2537 0
1976 b 0 4.18 -15.48 -15.12 -18.49 28.768 0 b 0 4.18 -27.52 -56.88 -24.51 67.9036 0
1977 b 0 4.18 -5.52 30.8 8.55 32.706 0 b 0 4.18 -63.48 57.2 6.45 85.7941 0
1978 b 0 4.18 2.52 7.42 -2.2 9.14982 0 b 0 4.18 3.48 6.58 -41.8 42.6629 0
1979 tau+ 0 1.77 -14.11 -3.75 -1.56 14.7892 0 tau- 0 1.77 -2.89 -71.25 -11.44 72.2421 0
1980 W+ 1 80.4 16.56 -0.92 -7.38 82.4239 0 W- 1 80.4 29.44 -1.08 -33.62 91.991 0
1981 b 0 4.18 8 -1.26 0.6 9.13346 0 b 0 4.18 2 -5.74 29.4 30.3114 0
1982 b 0 4.18 37.2 -2.66 0 37.5285 0 b 0 4.18 2.8 -35.34 57 67.255 0
1983 b 0 4.18 -14.74 64.35 4.03 66.2714 0 b 0 4.18 -52.26 34.65 26.97 68.3856 0
1984 b 0 4.18 69.12 -24 1.47 73.3022 0 b 0 4.18 26.88 -72 47.53 90.4605 0
1985 b 0 4.18 -13.75 -13.8 9.86 22.2305 0 b 0 4.18 -41.25 -16.2 24.14 50.6381 0
